designs,synID,prediction,actual
Rocket_muldiv,202,-0.27634594,-0.9602501
Rocket_muldiv,75,-0.27634594,-0.9602501
Rocket_muldiv,193,0.2596632,-0.924614
Rocket_muldiv,187,0.33531263,-0.924614
Rocket_muldiv,165,-0.27634594,-0.8889779
Rocket_muldiv,86,-0.27634594,-0.8889779
Rocket_muldiv,197,-0.27634594,-0.8889779
Rocket_muldiv,191,-0.27634594,-0.8889779
Rocket_muldiv,111,0.04552246,-0.8533418
Rocket_muldiv,176,-0.27634594,-0.8533418
Rocket_muldiv,47,-0.27634594,-0.8533418
Rocket_muldiv,96,-0.27634594,-0.8177057
Rocket_muldiv,64,-0.27634594,-0.7820696
Rocket_muldiv,204,0.04971282,-0.7820696
Rocket_muldiv,173,-0.27634594,-0.74643356
Rocket_muldiv,198,-0.27634594,-0.74643356
Rocket_muldiv,49,-0.27634594,-0.74643356
Rocket_muldiv,60,0.36514825,-0.74643356
Rocket_muldiv,179,-0.27634594,-0.74643356
Rocket_muldiv,188,-0.27634594,-0.7107974
Rocket_muldiv,90,-0.29607305,-0.7107974
Rocket_muldiv,236,0.25083536,-0.7107974
Rocket_muldiv,24,-0.27634594,-0.7107974
Rocket_muldiv,201,-0.27634594,-0.67516136
Rocket_muldiv,243,-0.028770909,-0.67516136
Rocket_muldiv,31,-0.27634594,-0.67516136
Rocket_muldiv,28,0.3444704,-0.67516136
Rocket_muldiv,220,-0.27634594,-0.67516136
Rocket_muldiv,219,-0.27634594,-0.67516136
Rocket_muldiv,102,-0.27634594,-0.67516136
Rocket_muldiv,42,0.3366636,-0.67516136
Rocket_muldiv,97,-0.27634594,-0.6395253
Rocket_muldiv,82,0.6266514,-0.6395253
Rocket_muldiv,148,-0.27634594,-0.6395253
Rocket_muldiv,130,0.07406828,-0.6395253
Rocket_muldiv,119,0.10451277,-0.60388917
Rocket_muldiv,233,-0.27634594,-0.60388917
Rocket_muldiv,155,-0.27634594,-0.60388917
Rocket_muldiv,182,-0.27634594,-0.60388917
Rocket_muldiv,149,-0.27634594,-0.5682531
Rocket_muldiv,166,-0.27634594,-0.5682531
Rocket_muldiv,10,0.24124151,-0.5682531
Rocket_muldiv,224,0.36744478,-0.5682531
Rocket_muldiv,241,-0.01750929,-0.5682531
Rocket_muldiv,212,0.16704202,-0.5682531
Rocket_muldiv,133,0.17716464,-0.5682531
Rocket_muldiv,129,-0.27634594,-0.532617
Rocket_muldiv,205,-0.27634594,-0.532617
Rocket_muldiv,65,0.15896997,-0.532617
Rocket_muldiv,138,-0.27634594,-0.532617
Rocket_muldiv,238,-0.27634594,-0.532617
Rocket_muldiv,35,-0.27634594,-0.4969809
Rocket_muldiv,167,-0.27634594,-0.4969809
Rocket_muldiv,124,0.010647363,-0.4969809
Rocket_muldiv,196,0.25541213,-0.4969809
Rocket_muldiv,11,0.2467182,-0.4613448
Rocket_muldiv,184,-0.27634594,-0.4613448
Rocket_muldiv,217,-0.27634594,-0.4613448
Rocket_muldiv,44,-0.1991654,-0.42570874
Rocket_muldiv,175,-0.27634594,-0.42570874
Rocket_muldiv,227,0.26040137,-0.42570874
Rocket_muldiv,146,-0.27634594,-0.42570874
Rocket_muldiv,228,-0.16294901,-0.42570874
Rocket_muldiv,63,-0.27634594,-0.42570874
Rocket_muldiv,16,-0.23894371,-0.42570874
Rocket_muldiv,192,-0.27634594,-0.39007264
Rocket_muldiv,108,0.56963414,-0.39007264
Rocket_muldiv,46,-0.27634594,-0.39007264
Rocket_muldiv,41,0.16729614,-0.39007264
Rocket_muldiv,183,-0.27634594,-0.39007264
Rocket_muldiv,161,0.11470365,-0.31880045
Rocket_muldiv,15,0.4835023,-0.31880045
Rocket_muldiv,61,-0.27634594,-0.31880045
Rocket_muldiv,213,-0.27634594,-0.31880045
Rocket_muldiv,232,0.69007367,-0.31880045
Rocket_muldiv,221,-0.22910655,-0.31880045
