designs,synID,prediction,actual
ss_pcm,589,0.038710617,-0.57889056
ss_pcm,704,0.0401234,-0.57889056
ss_pcm,439,0.04164599,-0.57889056
ss_pcm,724,0.042044647,-0.57889056
ss_pcm,801,0.04227398,-0.57889056
ss_pcm,535,0.042799845,-0.57889056
ss_pcm,157,0.04293763,-0.57889056
ss_pcm,262,0.04303736,-0.57889056
ss_pcm,332,0.0431166,-0.57889056
ss_pcm,447,0.04344603,-0.57889056
ss_pcm,177,0.043760467,-0.57889056
ss_pcm,450,0.044331957,-0.57889056
ss_pcm,720,0.04518461,-0.57889056
ss_pcm,372,0.045530573,-0.57889056
ss_pcm,891,0.045624733,-0.57889056
ss_pcm,939,0.045648176,-0.57889056
ss_pcm,285,0.046167355,-0.57889056
ss_pcm,167,0.046300307,-0.57889056
ss_pcm,771,0.046372425,-0.57889056
ss_pcm,353,0.046445034,1.7243875
ss_pcm,424,0.04647144,-0.57889056
ss_pcm,228,0.046686046,-0.57889056
ss_pcm,469,0.04681327,-0.57889056
ss_pcm,82,0.04701583,1.7243875
ss_pcm,511,0.047100395,-0.57889056
ss_pcm,114,0.047165755,1.7243875
ss_pcm,692,0.05021765,-0.57889056
